Employee_ID,Month,Department,Experience_Years,Base_Salary_INR,Attendance_Percent,Working_Days,Leave_Days,OT_Hours,Bonus_INR,Deductions_INR,Previous_Payroll_INR,Payroll_Cost_INR,Absenteeism_Risk,Anomaly
2592,May,HR,2,33487,100,22,0,4,2886,638,48246,37281,Low,0
2593,Sep,IT,6,35651,80,25,5,1,4502,197,37281,39624,High,1
2594,Dec,Sales,5,34295,99,20,1,40,2769,963,39624,45388,Low,1
2595,Aug,Sales,2,46205,84,21,4,15,3065,2764,45388,49511,High,0
2596,Sep,Operations,13,49216,88,24,3,7,6724,682,49511,56360,Medium,0
2597,Dec,Sales,11,18894,93,22,2,21,5199,2272,56360,27545,Low,0
2598,Oct,Sales,2,38468,91,21,2,27,7334,2617,27545,50256,Low,0
2599,Dec,HR,4,44423,89,20,3,4,1517,410,50256,46856,Medium,0
2600,Dec,IT,3,31959,95,24,2,2,3237,2909,46856,32692,Low,0
2601,Feb,Operations,5,30174,82,20,4,27,6809,1097,32692,42133,High,1
2602,Aug,Sales,9,42569,91,24,3,14,7956,1624,42133,53134,Low,0
2603,Mar,Sales,14,41683,97,24,1,3,7450,1854,53134,48587,Low,0
2604,Nov,IT,11,19754,90,24,3,4,6615,2192,48587,25045,Low,0
2605,Nov,HR,12,18062,97,20,1,14,7147,1022,25045,27038,Low,0
2606,Jan,Operations,11,43015,99,21,1,24,351,362,27038,48230,Low,0
2607,Jun,Operations,13,42389,82,25,5,14,4851,220,48230,51247,High,1
2608,Nov,Finance,3,38969,94,20,2,8,5602,1926,51247,44398,Low,0
2609,Sep,HR,0,23085,90,22,3,11,5117,452,44398,29729,Low,0
2610,Dec,Operations,10,34951,100,20,0,11,5177,1841,29729,40720,Low,0
2611,Feb,HR,1,38885,90,22,3,4,5980,157,40720,46148,Low,0
2612,Nov,HR,9,40922,100,21,0,24,7756,94,46148,54539,Low,0
2613,May,Operations,10,32961,95,22,2,34,20,144,54539,40978,Low,0
2614,Sep,HR,4,49199,86,20,3,20,3306,1183,40978,56703,Medium,0
2615,Mar,IT,1,26693,86,21,3,18,5346,1209,56703,35198,Medium,0
2616,Jun,Finance,5,30984,95,26,2,1,1165,1883,35198,30127,Low,0
2617,Oct,Operations,15,47972,89,21,3,31,5924,964,30127,60077,Medium,0
2618,Jul,Finance,12,45205,96,22,1,7,5395,2596,60077,50245,Low,0
2619,Jul,Sales,2,33721,98,26,1,4,4959,1133,50245,39105,Low,0
2620,Aug,Sales,13,47788,100,24,0,3,667,702,39105,48142,Low,0
2621,Jun,HR,8,46445,83,20,4,37,7500,1746,48142,61335,High,1
2622,Apr,IT,8,20112,99,26,1,1,31,326,61335,19800,Low,0
2623,Mar,IT,15,48154,84,23,4,2,7120,2404,19800,53579,High,0
2624,Oct,Finance,0,42588,90,23,3,32,1205,2493,53579,49829,Low,0
2625,Oct,Sales,15,36584,95,20,1,20,4106,1294,49829,44860,Low,0
2626,Feb,IT,14,32802,89,26,3,14,4384,2368,44860,38373,Medium,0
2627,Sep,Sales,0,34445,81,21,4,26,1902,2171,38373,40880,High,1
2628,May,Sales,8,49649,86,20,3,5,164,2572,40880,47753,Medium,0
2629,Mar,Sales,14,45968,90,26,3,17,1016,1437,47753,49220,Low,0
2630,Oct,HR,9,24424,97,26,1,14,1649,2133,49220,28215,Low,0
2631,Sep,Finance,7,33889,80,21,5,24,1051,1202,28215,40079,High,1
2632,Nov,Finance,10,37379,82,24,5,18,959,1290,40079,42003,High,1
2633,Jan,Finance,9,44023,89,24,3,21,6239,2365,42003,52923,Medium,0
2634,Nov,HR,2,46825,99,22,1,34,666,1633,52923,54155,Low,0
2635,Aug,Finance,0,28672,83,23,4,11,4714,137,54155,35759,High,0
2636,Aug,Operations,10,27783,84,22,4,30,3366,2468,35759,36973,High,0
2637,Mar,IT,13,30647,80,26,6,24,3602,582,36973,39133,High,1
2638,Oct,Sales,0,47116,80,20,4,21,4842,2984,39133,54900,High,1
2639,Sep,Finance,10,36966,84,23,4,13,7503,1367,54900,45690,High,0
2640,Jun,HR,14,46978,81,24,5,24,7522,1668,45690,59566,High,1
2641,Dec,HR,1,34396,98,20,1,23,1691,1810,59566,40794,Low,0
2642,Dec,HR,14,18784,84,21,4,19,3881,313,40794,27731,High,0
2643,Oct,IT,7,33318,99,24,1,1,611,1287,27731,32695,Low,0
2644,Nov,HR,10,31340,96,22,1,37,6254,2576,32695,43574,Low,1
2645,Jul,Finance,14,34533,99,21,1,24,5157,1032,43574,45442,Low,0
2646,Jan,Operations,3,31133,82,26,5,7,3205,81,45442,35535,High,1
2647,Mar,Sales,0,27033,91,20,2,29,6428,696,35535,39997,Low,0
2648,Aug,Sales,10,46713,86,24,4,23,4610,783,39997,56071,Medium,0
2649,Oct,Finance,15,33799,86,22,4,28,3857,720,56071,43372,Medium,0
2650,Jun,IT,14,48843,100,23,0,0,6484,1755,43372,53176,Low,0
2651,Jul,Sales,8,43254,97,26,1,0,1241,697,53176,43831,Low,0
2652,May,Sales,0,38722,80,23,5,10,7740,476,43831,48432,High,1
2653,Nov,Operations,15,19009,83,22,4,21,5159,1174,48432,28424,High,0
2654,Oct,Operations,7,23923,83,25,5,40,6578,2320,28424,37487,High,1
2655,Nov,IT,0,24722,94,23,2,12,7782,1469,37487,34712,Low,0
2656,Oct,HR,12,28100,82,20,4,32,3222,227,34712,39271,High,1
2657,Dec,Operations,14,22334,82,22,4,6,2782,2605,39271,23362,High,1
2658,Sep,Sales,14,34483,97,25,1,25,5234,1004,23362,44669,Low,0
2659,Dec,Sales,13,39341,87,24,4,28,1048,1396,44669,45461,Medium,0
2660,Mar,Operations,5,44241,81,24,5,14,75,1588,45461,46020,High,1
2661,Nov,IT,14,49559,95,22,2,5,2369,786,46020,51681,Low,0
2662,Nov,IT,7,30032,84,23,4,1,7887,1697,51681,36250,High,0
2663,Nov,Operations,5,33712,98,20,1,35,176,2424,36250,40574,Low,0
2664,Oct,IT,3,25371,97,25,1,18,7000,955,40574,35386,Low,0
2665,May,HR,8,23697,99,25,1,26,4010,94,35386,34563,Low,0
2666,Feb,Finance,11,23107,83,21,4,35,5420,299,34563,36365,High,0
2667,Oct,Finance,3,28473,95,23,2,30,4538,828,36365,39042,Low,0
2668,Jun,Sales,3,46648,97,25,1,23,5673,1812,39042,56399,Low,0
2669,Apr,Operations,3,38229,95,25,2,19,959,1330,56399,42647,Low,0
2670,Jul,IT,12,27732,95,25,2,10,2724,496,42647,32715,Low,0
2671,Oct,Finance,5,48705,97,20,1,11,6089,1162,32715,56224,Low,0
2672,Mar,Sales,6,46039,95,21,2,20,5857,2408,56224,54054,Low,0
2673,Feb,Sales,9,21107,91,20,2,21,419,763,54054,26405,Low,0
2674,Jul,HR,10,37539,98,21,1,8,5714,1081,26405,43546,Low,0
2675,Mar,Finance,10,25295,100,22,0,28,7245,1303,43546,38837,Low,0
2676,Jan,Operations,1,40019,93,25,2,5,685,2216,38837,39631,Low,0
2677,Feb,Finance,4,39677,83,25,5,14,7048,2343,39631,47130,High,0
2678,Oct,Finance,10,35329,90,25,3,8,1522,472,47130,38126,Low,0
2679,May,HR,9,29503,83,20,4,20,6541,2296,38126,39506,High,0
2680,Oct,HR,14,26498,91,25,3,25,6239,444,39506,38016,Low,0
2681,Oct,Operations,14,28375,83,26,5,29,310,318,38016,35193,High,0
2682,Oct,HR,3,44206,92,22,2,6,4465,1118,35193,49726,Low,0
2683,Sep,Finance,8,24865,83,25,5,38,6167,1044,49726,39292,High,1
2684,Jul,Sales,4,29561,98,24,1,19,2494,113,39292,37466,Low,0
2685,Aug,HR,11,22506,98,23,1,14,378,722,37466,25075,Low,0
2686,Oct,HR,11,21673,98,24,1,11,4020,2787,25075,26389,Low,0
2687,Sep,Sales,7,46822,89,24,3,31,6476,1050,26389,60639,Medium,0
2688,Apr,Finance,13,34768,89,20,3,16,1057,66,60639,40515,Medium,0
2689,Oct,HR,13,18425,90,22,3,23,3471,2,40515,27743,Low,0
2690,Apr,Sales,15,28483,90,24,3,31,1239,1538,27743,35922,Low,0
2691,Apr,Sales,7,27614,81,20,4,32,7943,805,35922,42523,High,1
2692,Sep,IT,5,36245,89,21,3,30,7035,220,42523,51333,Medium,0
2693,Aug,IT,12,28708,100,25,0,15,4348,1644,51333,35821,Low,0
2694,Oct,IT,4,21430,80,23,5,30,4452,1729,35821,30870,High,1
2695,Mar,Finance,9,49953,99,23,1,25,6564,174,30870,62960,Low,0
2696,Dec,HR,2,18316,84,20,4,9,465,2517,62960,18662,High,0
2697,Nov,HR,11,43839,89,23,3,7,5815,1261,18662,49930,Medium,0
2698,Nov,Finance,6,44014,91,24,3,29,6268,1401,49930,56186,Low,0
2699,Nov,Operations,0,25624,98,26,1,28,911,1774,56186,30993,Low,0
2700,Mar,Operations,15,26148,85,20,3,27,1337,1178,30993,32377,Medium,0
2701,Aug,Operations,15,47774,83,23,4,22,7685,262,32377,60812,High,0
2702,Jul,Finance,9,31740,83,23,4,10,309,2376,60812,32229,High,0
2703,Nov,Finance,8,41926,92,20,2,3,322,1599,32229,41743,Low,0
2704,Jan,Sales,5,48608,88,25,3,15,7859,2312,41743,58421,Medium,0
2705,Sep,HR,0,40566,90,24,3,29,3109,2212,58421,48422,Low,0
2706,May,Operations,10,24798,97,24,1,4,2175,2132,48422,26599,Low,0
2707,May,IT,12,48239,99,26,1,10,7765,2341,26599,56054,Low,0
2708,Feb,IT,3,28854,80,20,4,22,5014,1325,56054,37704,High,1
2709,May,IT,7,45085,96,21,1,23,7575,2220,37704,56919,Low,0
2710,Sep,IT,5,35897,97,25,1,13,7135,2182,56919,43550,Low,0
2711,Dec,HR,1,26390,83,23,4,11,1516,158,43550,31082,High,0
2712,Mar,Sales,6,27191,90,20,2,27,6422,2029,31082,39098,Low,0
2713,Mar,IT,1,37023,90,21,3,19,51,972,39098,41433,Low,0
2714,May,Sales,3,44405,92,23,2,23,4081,1214,41433,53090,Low,0
2715,Jun,IT,10,24750,98,23,1,33,2044,1381,53090,33806,Low,0
2716,Mar,Sales,11,39660,83,23,4,20,1118,66,33806,45739,High,0
2717,Jun,Sales,2,35154,88,25,3,3,2201,2057,45739,36823,Medium,0
2718,Jan,IT,3,46376,84,24,4,8,719,1600,36823,47908,High,0
2719,Oct,Sales,2,21287,87,24,4,25,1216,1313,47908,27549,Medium,0
2720,Jan,HR,3,20730,92,25,2,20,6350,34,27549,32551,Low,0
2721,Jul,IT,15,19074,98,23,1,17,3864,668,32551,26086,Low,0
2722,Aug,Operations,6,25567,91,23,3,33,5354,1770,26086,37583,Low,0
2723,Apr,Sales,4,45289,82,21,4,12,3998,735,37583,51918,High,1
2724,Sep,HR,1,49783,96,24,1,31,91,2944,51918,54266,Low,0
2725,Mar,Sales,2,48367,96,23,1,23,7523,1976,54266,59439,Low,0
2726,Jun,HR,0,18100,90,23,3,14,2452,125,59439,24471,Low,0
2727,Dec,HR,0,41257,87,23,3,27,6900,498,24471,53684,Medium,0
2728,Aug,HR,8,27691,85,21,4,12,4819,1775,53684,34142,Medium,0
2729,Jul,Operations,15,27749,80,21,5,25,2632,684,34142,35981,High,1
2730,Oct,IT,5,19295,99,22,1,6,3110,2045,35981,21245,Low,0
2731,Apr,Sales,14,41286,94,24,2,26,4390,2857,21245,48640,Low,0
2732,Mar,HR,2,35965,100,23,0,24,459,406,48640,42361,Low,0
2733,Mar,Operations,12,20351,84,24,4,33,3174,1600,42361,30646,High,0
2734,Aug,HR,1,20017,98,25,1,26,4703,2779,30646,28079,Low,0
2735,May,Operations,9,33412,100,26,0,6,3690,771,28079,38607,Low,0
2736,Jan,Finance,15,46598,82,20,4,15,3575,1235,38607,52063,High,1
2737,Jan,Operations,5,30151,84,23,4,33,4628,247,52063,43580,High,0
2738,Nov,Sales,15,34370,82,22,4,34,0,1856,43580,40490,High,1
2739,Jul,Operations,9,27772,95,22,2,9,365,2758,40490,27069,Low,0
2740,Nov,Sales,9,19231,89,21,3,24,3754,994,27069,27963,Medium,0
2741,Dec,Operations,6,41387,83,22,4,29,5575,1772,27963,52370,High,0
2742,Mar,Sales,8,32889,97,26,1,18,1185,128,52370,38000,Low,0
2743,Jun,Sales,5,21798,81,26,5,12,6811,2303,38000,29359,High,1
2744,Feb,IT,0,47574,90,26,3,4,1813,2675,29359,47368,Low,0
2745,Apr,Operations,3,48469,86,22,4,11,6125,217,47368,57153,Medium,0
2746,Apr,Finance,7,29292,96,26,2,30,3362,1834,57153,37862,Low,0
2747,Mar,IT,0,33904,86,20,3,21,3843,1195,37862,42128,Medium,0
2748,May,Operations,7,39072,95,23,2,20,7077,2087,42128,48478,Low,0
2749,May,Operations,10,32090,84,26,5,33,7569,1007,48478,46537,High,0
2750,Jan,IT,14,37245,100,22,0,15,4655,2981,46537,43456,Low,0
2751,Oct,HR,9,28734,88,22,3,14,2296,2327,43456,31439,Medium,0
2752,Sep,Finance,6,44000,86,20,3,19,3538,706,31439,51409,Medium,0
2753,Dec,Sales,10,31429,89,20,3,17,3974,15,51409,39784,Medium,0
2754,Feb,IT,6,47383,92,25,2,32,949,538,39784,55911,Low,0
2755,Oct,HR,1,32513,81,26,5,15,1262,1911,55911,35307,High,1
2756,Aug,HR,7,37448,85,24,4,31,6525,2804,35307,49045,Medium,0
2757,Jan,Operations,4,28663,93,25,2,32,1559,371,49045,38129,Low,0
2758,Apr,Operations,1,27106,98,20,1,35,3415,2634,38129,37167,Low,0
2759,Nov,IT,2,36837,90,20,2,17,6847,2591,37167,45599,Low,0
2760,Dec,Finance,4,18509,88,25,3,34,4172,1816,45599,30063,Medium,0
2761,Jul,HR,6,26803,93,21,2,11,4726,831,30063,33627,Low,0
2762,Feb,Finance,11,40680,81,21,4,13,2866,2278,33627,44525,High,1
2763,Oct,IT,7,34178,83,20,4,3,493,1347,44525,33582,High,0
2764,Jun,Operations,15,40724,87,22,3,18,5651,111,33582,51008,Medium,0
2765,Feb,IT,3,24597,80,20,4,21,518,1909,51008,28834,High,1
2766,Aug,Sales,10,47984,97,24,1,37,7436,2955,28834,61038,Low,1
2767,Apr,IT,14,36455,89,24,3,22,7308,2333,61038,46205,Medium,0
2768,Aug,HR,5,25124,88,25,3,5,4029,876,46205,29814,Medium,0
2769,Apr,Operations,9,29890,90,25,3,23,7641,627,29814,42984,Low,0
2770,Jul,Finance,6,33043,83,20,4,30,1989,283,42984,41650,High,0
2771,Aug,Operations,4,38361,95,22,2,8,1445,996,41650,41469,Low,0
2772,Jan,IT,5,42993,100,21,0,4,2510,1633,41469,45226,Low,0
2773,Mar,Finance,4,30130,81,26,5,36,2482,1043,45226,41190,High,1
2774,Mar,Sales,2,24340,94,23,2,8,1859,2294,41190,25321,Low,0
2775,Nov,IT,4,33978,99,20,1,2,6606,1012,25321,40365,Low,0
2776,Feb,Finance,15,21575,85,26,4,7,2583,2266,40365,23505,Medium,0
2777,Sep,IT,4,35712,82,21,4,16,6576,348,23505,46184,High,1
2778,Sep,Operations,4,34659,93,21,2,27,826,2106,46184,40339,Low,0
2779,Nov,Operations,4,41871,80,24,5,24,3450,2862,40339,48087,High,1
2780,Sep,Sales,4,43898,86,25,4,36,7676,2875,48087,57094,Medium,1
2781,Feb,HR,2,38500,96,22,1,38,6322,799,57094,52863,Low,1
2782,Jun,Operations,7,23664,99,21,1,17,6472,136,52863,34941,Low,0
2783,Jan,Finance,7,37421,84,26,5,10,5015,364,34941,43965,High,0
2784,Jan,HR,12,43280,84,20,4,1,3787,134,43965,47300,High,0
2785,Aug,IT,6,27709,88,23,3,39,4975,1635,47300,40851,Medium,1
2786,Aug,IT,11,29065,99,25,1,27,7906,1231,40851,42269,Low,0
2787,Apr,Operations,10,32967,81,23,5,31,3780,2056,42269,42682,High,1
2788,Dec,Operations,9,24196,84,26,5,4,3592,1894,42682,26378,High,0
2789,Oct,Sales,11,42647,100,22,0,24,6234,2878,26378,51655,Low,0
2790,Oct,Finance,2,48098,86,20,3,18,218,2238,51655,49913,Medium,0
2791,Jul,Finance,1,24146,99,20,1,3,35,343,49913,24767,Low,0
2792,Oct,IT,4,19941,80,25,5,28,6862,2045,24767,31397,High,1
2793,Feb,IT,8,46632,83,23,4,2,4876,2788,31397,48634,High,0
2794,May,Finance,11,34736,95,22,2,24,6348,1837,48634,44481,Low,0
2795,Sep,Sales,14,38122,93,21,2,28,3476,1193,44481,47381,Low,0
2796,Nov,Sales,15,27232,90,26,3,4,2851,931,47381,30379,Low,0
2797,Sep,HR,9,35767,82,24,5,32,4125,1131,30379,47456,High,1
2798,May,IT,5,24699,82,24,5,7,3489,1309,47456,28993,High,1
2799,Jul,Finance,5,33565,89,21,3,11,4053,89,28993,39515,Medium,0
2800,Jun,HR,3,30866,98,21,1,11,1210,550,39515,33512,Low,0
2801,Aug,Finance,0,45312,86,26,4,33,2572,1325,33512,54419,Medium,0
2802,Jun,Operations,1,38146,87,24,4,23,6474,507,54419,50457,Medium,0
2803,May,Finance,13,30415,83,26,5,14,2079,1429,50457,34262,High,0
2804,Jan,IT,11,32419,100,20,0,29,1275,1302,34262,39317,Low,0
2805,Jul,Operations,10,28031,91,26,3,29,2623,2949,39317,35114,Low,0
2806,Jul,Sales,3,45730,95,25,2,5,217,402,35114,46667,Low,0
2807,Oct,Operations,1,19267,100,21,0,2,2893,1938,46667,20605,Low,0
2808,Jun,HR,1,18075,89,24,3,20,6801,1343,20605,28456,Medium,0
2809,Oct,IT,13,30688,84,20,4,11,3538,427,28456,35947,High,0
2810,Apr,Finance,15,41689,85,21,4,13,3335,2846,35947,45204,Medium,0
2811,May,Finance,8,33193,93,26,2,21,5401,2966,45204,40953,Low,0
2812,Dec,HR,3,23733,90,24,3,11,6237,1154,40953,31766,Low,0
2813,Mar,Operations,14,43467,83,20,4,32,4318,1836,31766,53354,High,0
2814,Jun,Sales,3,31470,84,20,4,40,5474,501,53354,47089,High,1
2815,Aug,Sales,13,26812,91,23,3,26,50,2482,47089,30495,Low,0
2816,Jan,Operations,1,40621,93,24,2,28,1752,925,30495,49040,Low,0
2817,Aug,IT,12,28435,82,21,4,29,2834,234,49040,38582,High,1
2818,Nov,HR,3,44937,84,25,4,24,1491,106,38582,52186,High,0
2819,Jul,Operations,7,28534,80,20,4,32,2063,295,52186,38250,High,1
2820,Sep,Operations,7,42556,92,21,2,19,4255,2982,38250,47955,Low,0
2821,Nov,Sales,12,20852,93,22,2,3,4337,348,47955,25581,Low,0
2822,May,IT,1,26672,98,21,1,5,7534,546,25581,34409,Low,0
2823,Mar,IT,14,35045,84,20,4,0,1213,1528,34409,34476,High,0
2824,Jan,IT,0,39295,89,24,3,0,2137,321,34476,40899,Medium,0
2825,Jun,Operations,13,32710,99,22,1,11,6106,2481,40899,38633,Low,0
2826,Nov,Operations,1,41871,100,25,0,4,4932,1480,38633,45947,Low,0
2827,Feb,Sales,5,47709,94,25,2,25,5222,1987,45947,57425,Low,0
2828,Jun,Sales,12,27714,95,22,2,39,5033,2908,57425,39774,Low,1
2829,Jan,Finance,0,48201,91,20,2,7,5484,239,39774,54986,Low,0
2830,May,Sales,9,20509,96,22,1,36,6373,1121,54986,35224,Low,1
2831,Oct,HR,14,18977,88,26,4,32,746,2948,35224,24943,Medium,0
2832,Mar,IT,2,45464,85,26,4,25,394,2457,24943,49507,Medium,0
2833,Sep,HR,12,46794,97,25,1,28,7293,841,49507,59540,Low,0
2834,Jun,Operations,4,35655,90,24,3,40,7101,1216,59540,51186,Low,1
2835,Oct,HR,10,19346,98,20,1,4,350,528,51186,20321,Low,0
2836,Aug,Sales,5,46934,84,24,4,39,7547,2623,20321,62210,High,1
2837,Jul,Sales,12,28074,82,24,5,3,433,2614,62210,26614,High,1
2838,Dec,Sales,7,20529,93,23,2,33,6007,1709,26614,32709,Low,0
2839,Jan,HR,13,18707,88,25,3,2,1783,619,32709,19759,Medium,0
2840,Nov,HR,13,30624,98,23,1,10,4421,933,19759,36100,Low,0
2841,Nov,IT,7,20870,86,21,3,2,4606,1040,36100,24644,Medium,0
2842,Oct,Finance,4,47628,100,26,0,10,2024,5,24644,52399,Low,0
2843,May,Operations,12,30319,95,20,1,15,2494,609,52399,35527,Low,0
2844,Oct,Sales,8,35184,86,26,4,32,2882,1268,35527,45351,Medium,0
2845,May,Finance,5,39293,87,20,3,9,7727,1207,45351,48648,Medium,0
2846,Mar,Operations,1,34142,83,22,4,12,2317,1195,48648,38548,High,0
2847,Dec,Sales,14,38110,87,20,3,38,6394,909,38548,52666,Medium,1
2848,Aug,Sales,11,21831,95,25,2,1,3150,945,52666,24269,Low,0
2849,Oct,Operations,15,21577,96,23,1,40,1382,1713,24269,32014,Low,1
2850,Oct,Sales,8,32921,86,26,4,31,4510,618,32014,44092,Medium,0
2851,Jul,Operations,13,49911,89,24,3,39,3424,238,44092,62775,Medium,1
2852,Jan,IT,1,48861,84,21,4,22,5114,907,62775,57928,High,0
2853,Jan,Sales,0,18763,97,25,1,40,5301,979,57928,33578,Low,1
2854,Jan,Finance,11,46072,80,26,6,23,2280,1687,33578,52661,High,1
2855,Oct,Operations,6,49122,82,23,5,33,113,1397,52661,55341,High,1
2856,Sep,IT,12,45167,84,24,4,30,6282,1512,55341,58221,High,0
2857,May,Sales,14,48395,80,23,5,17,2193,1075,58221,53317,High,1
2858,Aug,IT,1,21104,88,26,4,30,4371,1716,53317,32057,Medium,0
2859,May,HR,15,44984,97,24,1,17,537,2371,32057,47014,Low,0
2860,Sep,HR,0,24056,90,21,3,18,4303,1636,47014,31894,Low,0
2861,Sep,IT,15,49924,90,26,3,19,2071,422,31894,55594,Low,0
2862,Aug,IT,2,46934,81,22,5,21,3232,2878,55594,52186,High,1
2863,Mar,Finance,9,30879,96,21,1,15,1379,1187,52186,34546,Low,0
2864,Aug,Sales,11,24541,88,21,3,24,4060,301,34546,34815,Medium,0
2865,Nov,Operations,3,48968,95,21,2,6,7370,488,34815,57808,Low,0
2866,Oct,Sales,15,42939,92,25,2,16,6842,2007,57808,51707,Low,0
2867,Apr,HR,12,33280,96,22,1,22,6677,532,51707,44858,Low,0
2868,Aug,Operations,12,35317,83,21,4,1,6519,1752,44858,39874,High,0
2869,Jul,Sales,13,36627,91,20,2,33,7903,443,39874,51786,Low,0
2870,Jan,Operations,10,40503,100,20,0,10,914,317,51786,43297,Low,0
2871,Apr,HR,3,22565,85,24,4,27,2605,1512,43297,30943,Medium,0
2872,Aug,HR,3,38855,98,24,1,38,1897,310,30943,49238,Low,1
2873,Nov,Sales,7,46918,90,26,3,33,4028,1535,49238,58119,Low,0
2874,Dec,Finance,7,36959,85,20,3,38,1132,1218,58119,47067,Medium,1
2875,Apr,Operations,10,47325,99,21,1,3,3974,1452,47067,51291,Low,0
2876,Jul,IT,7,47788,93,26,2,28,6908,2052,51291,60098,Low,0
2877,Dec,Sales,13,19972,89,22,3,40,84,239,60098,30099,Medium,1
2878,Feb,HR,15,20004,85,22,4,28,5555,738,30099,32231,Medium,0
2879,Dec,Finance,3,31537,94,20,2,11,4185,420,32231,37931,Low,0
2880,Nov,HR,14,39454,81,25,5,5,5960,554,37931,45471,High,1
2881,Mar,Sales,2,43049,100,22,0,29,5927,2387,45471,53075,Low,0
2882,Nov,IT,3,49237,86,21,3,25,987,2844,53075,54079,Medium,0
2883,Jun,IT,8,46610,86,22,4,30,3068,356,54079,56190,Medium,0
2884,May,Sales,5,18489,80,24,5,20,2367,1966,56190,24426,High,1
2885,Apr,Operations,15,48550,84,21,4,32,5560,2530,24426,59365,High,0
2886,Jan,HR,6,29754,93,25,2,0,5384,878,59365,34369,Low,0
2887,Oct,Finance,3,39847,82,20,4,36,5035,2127,34369,52122,High,1
2888,Mar,IT,3,33722,94,23,2,21,2573,2556,52122,39155,Low,0
2889,Dec,IT,11,29328,97,24,1,38,4783,1653,39155,41354,Low,1
2890,Aug,HR,9,42627,82,20,4,23,2469,885,41354,49670,High,1
2891,Dec,Sales,1,37263,83,24,5,19,3322,289,49670,45466,High,0
2892,Aug,Finance,4,18942,90,23,3,37,2570,2722,45466,28751,Low,1
2893,Sep,Finance,12,23367,81,20,4,32,1198,1978,28751,30129,High,1
2894,Jul,Finance,10,40856,97,23,1,27,3395,540,30129,49983,Low,0
2895,Feb,HR,1,41551,95,26,2,11,3909,177,49983,48011,Low,0
2896,Jan,Operations,5,49096,86,20,3,40,6094,1881,48011,63071,Medium,1
2897,Jan,HR,7,47187,97,26,1,36,6868,382,63071,62375,Low,1
2898,Nov,Operations,9,30401,86,20,3,34,1591,2443,62375,37791,Medium,0
2899,Sep,IT,9,19300,92,21,2,31,905,613,37791,27328,Low,0
2900,Sep,Sales,0,37628,93,22,2,38,190,2149,27328,44405,Low,1
2901,Sep,Finance,11,44452,88,24,3,15,3815,2286,44405,49375,Medium,0
2902,Mar,Sales,0,38674,88,21,3,16,5399,1280,49375,46277,Medium,0
2903,May,Operations,8,39218,80,25,5,10,2552,1026,46277,43649,High,1
2904,Feb,HR,14,24909,81,25,5,5,1947,818,43649,27501,High,1
2905,Jan,Sales,5,38657,98,20,1,6,7919,913,27501,47303,Low,0
2906,May,Operations,6,28298,97,20,1,17,6765,2992,47303,36180,Low,0
2907,Dec,Operations,2,34125,89,23,3,30,5600,400,36180,47526,Medium,0
2908,Jun,Operations,13,20031,81,26,5,37,18,638,47526,28972,High,1
2909,Sep,IT,11,41141,93,21,2,30,4005,1138,28972,50943,Low,0
2910,Apr,Operations,0,29888,92,20,2,33,7215,1839,50943,43048,Low,0
2911,Jun,Sales,8,35428,80,22,5,24,3135,1713,43048,43169,High,1
2912,Nov,IT,10,42428,84,26,5,32,3890,2739,43169,52365,High,0
2913,Jan,Operations,11,45788,89,22,3,29,4597,983,52365,57395,Medium,0
2914,Oct,HR,5,29397,91,21,2,21,3642,51,57395,37826,Low,0
2915,Jul,Operations,12,19869,86,21,3,22,2987,2404,37826,25162,Medium,0
2916,May,HR,11,21670,100,22,0,4,7135,267,25162,30132,Low,0
2917,Nov,Sales,12,37466,98,26,1,0,497,2231,30132,36010,Low,0
2918,Nov,HR,9,30530,88,20,3,6,2814,128,36010,34266,Medium,0
2919,Jan,Sales,9,49970,96,26,2,37,1184,2700,34266,57933,Low,1
2920,Mar,Operations,8,21378,97,20,1,8,3876,2497,57933,24906,Low,0
2921,Jun,HR,5,45786,91,23,3,7,3314,1675,24906,49699,Low,0
2922,Jun,Sales,8,23909,92,20,2,39,3561,746,49699,36327,Low,1
2923,Mar,HR,10,37399,95,24,2,4,5962,2956,36327,42131,Low,0
2924,Feb,IT,15,49333,96,24,1,39,5218,1996,42131,62215,Low,1
2925,Sep,IT,7,19788,95,23,2,32,3414,543,62215,30470,Low,0
2926,Jan,Finance,7,20158,81,20,4,22,3430,2612,30470,26818,High,1
2927,Apr,Sales,5,45433,85,22,4,28,1763,2961,26818,51764,Medium,0
2928,Feb,Sales,7,32787,87,21,3,34,5302,127,51764,46391,Medium,0
2929,Sep,Sales,0,21246,91,20,2,13,2378,1968,46391,25044,Low,0
2930,May,Finance,13,34247,100,23,0,1,723,2142,25044,33779,Low,0
2931,Sep,Operations,1,23253,83,25,5,15,6747,2006,33779,31422,High,0
2932,Mar,HR,3,46344,80,25,5,15,480,985,31422,49039,High,1
2933,Oct,IT,14,36776,84,24,4,30,7725,2650,49039,49509,High,0
2934,Aug,HR,14,41053,95,26,2,11,3656,236,49509,46445,Low,0
2935,Jul,IT,7,46711,93,26,2,2,2934,1677,46445,48979,Low,0
2936,Jun,Finance,3,46844,89,21,3,1,2301,155,48979,49836,Medium,0
2937,Oct,Operations,1,19835,89,23,3,25,145,1650,49836,24239,Medium,0
2938,May,HR,0,34751,83,23,4,12,7047,730,24239,43598,High,0
2939,Jul,Sales,14,42284,96,24,1,28,768,1855,43598,47793,Low,0
